PART#,TX,PRICE
8012752,0,71.32
8012754,4,87.32
8012756,3,106.95
8012757,102,123.83
8012758,0,81.19
8012759,0,85.95
8012761,0,65.51
8012762,15,61.56
8012763,4,98.37
8012764,0,79.06
8012765,6,56.93
8012767,99,57.99
8012768,47,76.31
8012770,51,94.56
8012771,0,117.94
8012773,17,56.67
8012774,23,54.02
8012776,0,52.94
8012777,0,51.72
8012778,15,58.22
8012779,0,55.11
8012780,4,68.68
8012781,12,78.26
8012782,0,115.44
8012783,25,53.76
8012784,3,59.61
8012785,27,65.69
8012786,0,64.28
8012788,18,70.89
8012789,0,65.85
8012790,0,56.52
8012791,97,90.82
8012792,0,89.53
8012793,212,91.83
8012794,6,53.34
8012795,316,73.4
8012796,2,104.34
8012799,2,91.86
8012800,28,74.68
8012805,1,91.23
8012806,11,66.91
8012807,63,86.96
8012808,0,74.92
8012809,0,135.06
8012810,0,159.86
8012812,17,46.86
8012813,457,76.39
8012816,0,89.04
8012817,8,59.54
8012818,96,75.55
8012819,111,94.62
8012820,1,58.86
8012822,6,64.07
8012825,2,106.11
8012827,0,51.61
8012828,0,58.64
8012830,3,93.35
8012831,0,60.77
8012836,0,61.06
8012837,49,69.29
8012838,11,74.18
8012839,34,68.45
8012840,163,76.2
8012841,9,82.03
8012842,0,61.72
8012845,60,55.53
8012846,0,75.08
8012850,0,63.67
8012852,0,62.16
8012853,0,78.39
8012854,7,82.24
8012855,3,66.19
8012856,0,76.39
8012857,7,163.44
8012859,8,55.99
8012861,0,57.21
8012862,2,74.14
8012864,0,64.26
8012868,18,76.09
8012870,15,51.2
8012873,389,49.09
8012878,0,88.08
8012879,61,75.4
8012881,4,73.68
8012882,0,58.18
8012883,0,60.67
8012884,0,90.69
8012886,33,111.95
8012887,176,123.02
8012890,12,41.32
8012891,0,52.51
8012892,7,53.47
8012893,0,70.18
8012894,0,49.08
8012896,0,59
8012897,13,66.86
8012898,12,79.92
8012906,0,85.76
8012907,11,91.46
8012909,20,101.82
8012912,2,221.05
8012914,0,69.11
8012916,0,69.26
8012917,0,55.96
8012918,4,81.55
8012919,0,68.29
8012920,0,139.12
8012922,0,49.38
8012923,36,52.64
8012924,7,59.46
8012925,41,67.93
8012926,0,49.98
8012927,85,54.19
8012928,0,61.74
8012929,12,61.11
8012930,0,85.68
8012933,1,76.33
8012935,9,130.16
8012936,36,57.61
8012937,4,65.34
8012938,2,83.16
8012939,262,73.29
8012941,206,61.09
8012942,1,130.77
8012947,79,148.26
8012948,27,170.36
8012950,67,54.07
8012953,0,128.52
8012954,0,60.87
8012955,0,55.38
8012956,26,72.25
8012957,288,61.97
8012959,2,71.41
8012960,0,182.85
8012961,7,64.26
8012962,0,83.76
8012964,0,141.55
8012966,9,61.19
8012968,0,48.73
8012969,10,74.6
8012970,0,62.61
8012971,416,76.08
8012973,2,62.39
8012975,3,70.18
8012976,10,109.81
8012977,0,103.62
8012978,0,60.01
8012979,0,47.04
8012980,3,147.58
8012981,0,46.35
8012984,0,86.22
8012986,106,82.2
8012987,4,137.12
8012988,0,48.89
8012989,0,71.65
8012990,0,56.67
8012992,0,93.72
8012993,17,121.82
8012994,309,93.25
8012995,0,40.8
8012998,8,49.36
8012999,17,63.78
8013000,5,46.79
8013001,0,117.94
8013002,7,55.24
8013005,169,54.32
8013007,41,83.88
8013012,0,45.83
8013014,46,68.18
8013015,0,59.84
8013018,0,61.61
8013019,0,66.85
8013022,0,183.69
8013024,15,84.67
8013025,74,68.46
8013026,12,62.91
8013027,0,99.04
8013030,9,67.71
8013031,8,57.08
8013035,0,63.27
8013037,31,72.98
8013039,23,68.64
8013040,0,67.55
8013041,0,57.73
8013043,0,105.89
8013044,0,79.08
8013045,239,99.82
8013047,0,48.54
8013048,1,57.35
8013049,0,56.64
8013050,0,147.58
8013055,0,72.42
8013056,0,66.79
8013057,52,91.21
8013058,4,59.51
8013059,0,70.33
8013060,382,68.77
8013063,483,71.96
8013065,0,83.59
8013066,1,86.78
8013068,0,59.29
8013070,3,62.99
8013071,19,70.95
8013076,22,72.62
8013078,91,74.43
8013079,0,68.45
8013080,0,127.87
8013081,1,89.14
8013082,52,66.48
8013084,0,44.68
8013085,0,82.87
8013087,0,56.47
8013089,0,127.2
8013090,0,77.72
8013091,0,49.85
8013093,0,51.71
8013095,1,65.65
8013096,0,58.27
8013097,2,64.35
8013099,0,91.49
8013100,0,48.52
8013101,5,45.64
8013103,0,69.23
8013105,0,44.87
8013106,0,48.72
8013111,13,44.32
8013112,6,67.4
8013115,111,51.95
8013116,0,66.19
8013119,0,42.35
8013120,0,63.34
8013121,0,81.53
8013123,1,93.67
8013124,0,29.34
8013126,35,73.44
8013129,0,77.86
8013131,0,157.29
8013133,1,126.35
8013134,0,54.03
8013135,39,52.59
8013136,0,60.04
8013137,0,46.68
8013138,0,26.65
8013141,1,75.93
8013142,2,87.75
8013144,0,63.92
8013145,442,159.86
8013146,85,62.03
8013148,0,89.61
8013150,3,59.97
8013151,0,132.62
8013152,0,49.14
8013155,1,66.2
8013157,0,61.32
8013158,22,73.15
8013160,0,59.75
8013161,0,67.11
8013162,19,101.44
8013163,0,245.26
8013164,0,194.21
8013165,0,265.26
8013167,3,45.97
8013168,0,145.42
8013169,10,57.55
8013177,6,110.65
8013178,19,55.26
8013179,0,71.99
8013181,0,95.27
8013184,0,59.65
8013185,15,73.61
8013187,0,62.23
8013188,21,89.55
8013189,0,53.78
8013191,3,63.06
8013194,0,65.85
8013197,0,61.73
8013201,21,41.05
8013202,3,117.94
8013204,0,63.62
8013207,26,80.85
8013208,0,66.14
8013209,7,61.99
8013210,0,87.21
8013213,0,75.69
8013214,5,107.51
8013215,0,50.71
8013217,0,116.08
8013219,0,43.91
8013220,0,52.47
8013221,0,48.75
8013225,9,101.61
8013226,41,95.19
8013227,29,94.83
8013229,256,98.99
8013230,175,138.43
8013233,15,51.32
8013235,14,69.6
8013237,0,63.62
8013240,1,164.25
8013241,0,95.27
8013242,0,115.47
8013244,12,172.68
8013245,0,108.56
8013247,4,51.99
8013248,17,70.35
8013249,0,65.13
8013250,6,70.18
8013251,1,98.12
8013253,15,48.83
8013254,25,77.91
8013255,0,63.99
8013256,0,79.55
8013257,33,64.64
8013263,0,30.22
8013264,0,60.26
8013266,0,79.42
8013267,0,83.48
8013268,1,40.52
8013269,51,59.44
8013271,12,69.67
8013272,2,121.64
8013273,0,55.33
8013274,0,110.36
8013277,0,96.79
8013278,0,93.02
8013281,0,61.44
8013282,0,71.32
8013283,0,42.11
8013284,0,71.74
8013285,0,70.15
8013286,9,84.54
8013287,0,197.67
8013292,0,49.62
8013293,121,49.13
8013296,227,148.45
8013300,0,33.42
8013301,147,104.97
8013303,2,57.57
8013304,7,27.39
8013306,4,88.51
8013307,0,75.99
8013308,19,70.22
8013313,10,60.75
8013314,0,50.86
8013315,2,63.16
8013316,2,123.44
8013317,0,65.51
8013318,3,82.23
8013319,0,57.36
8013321,4,68.49
8013323,0,56.12
8013324,0,68.01
8013325,0,70.77
8013326,321,66.85
8013327,5,54.52
8013328,0,67.29
8013330,6,59.96
8013331,0,122.06
8013332,3,77.48
8013333,30,52.51
8013335,102,166.56
8013336,0,120.24
8013338,8,71.62
8013339,7,137.52
8013340,2,67.19
8013342,0,56.88
8013345,34,93.44
8013346,0,55.24
8013348,0,86.57
8013349,0,70.57
8013352,0,66.48
8013353,0,103.58
8013355,1,33.05
8013356,5,84.72
8013358,0,80.35
8013360,0,59.07
8013361,4,82.85
8013363,0,55.97
8013364,75,80.14
8013365,12,53.56
8013366,0,75.78
8013367,4,60.92
8013368,35,70.57
8013370,0,69.86
8013371,0,60.14
8013373,0,59.53
8013374,0,#N/A
8013376,0,68.8
8013377,0,152.14
8013380,7,120.56
8013387,0,71.74
8013388,0,105.13
8013389,0,59.55
8013390,37,89.48
8013392,49,77.02
8013393,0,73.26
8013394,1,56.52
8013395,3,43.13
8013396,7,105.68
8013398,0,93.17
8013400,0,55.15
8013401,3,63.53
8013402,0,64.49
8013404,0,70.61
8013405,2,69.63
8013412,10,59.24
8013414,0,50.14
8013415,1,56.14
8013416,0,44.66
8013418,0,48.24
8013419,0,68.84
8013420,0,69.85
8013421,0,114.36
8013422,0,102.99
8013423,8,80.38
8013424,6,54.44
8013427,4,52.46
8013430,0,60.97
8013431,0,60.16
8013432,5,75.32
8013433,0,187.46
8013436,0,33.36
8013439,0,34.23
8013440,81,74.71
8013442,15,45.85
8013443,21,57.55
8013445,0,78.95
8013448,637,67.93
8013449,7,79.58
8013450,9,81.02
8013451,4,63.51
8013453,25,71.92
8013454,138,76.64
8013456,0,79.2
8013457,0,61.99
8013458,2,65.86
8013460,0,72.56
8013461,17,65
8013462,0,60.72
8013466,0,161.4
8013468,6,56.6
8013469,0,47.72
8013470,0,63.96
8013471,0,139.69
8013473,0,64.42
8013475,0,38.84
8013476,0,101.27
8013477,0,67.27
8013486,14,86.54
8013488,0,61.11
8013490,74,109.43
8013492,0,89
8013493,19,86.43
8013494,63,105.76
8013498,1,162.4
8013499,2,70.6
8013500,6,114.78
8013501,9,93.99
8013503,0,71.59
8013505,0,85.91
8013506,0,134.39
8013507,22,66.82
8013508,0,80.75
8013509,0,75.36
8013510,0,91.27
8013511,6,87.78
8013512,0,60.14
8013513,5,69.81
8013514,2,76.07
8013515,0,54.85
8013516,0,74.02
8013517,0,58.75
8013518,7,57.79
8013519,1,63.91
8013520,9,85.98
8013521,0,70.62
8013522,16,81.73
8013525,0,62.74
8013526,3,69.47
8013528,5,77.64
8013529,0,79.67
8013532,0,79.67
8013533,4,69.42
8013535,18,45.84
8013536,0,59.8
8013537,0,71.49
8013538,0,38.12
8013539,0,52.6
8013540,1,131.59
8013543,3,64.72
8013544,1,65.34
8013551,0,184.24
8013552,18,69.52
8013553,0,42.56
8013554,22,108.01
8013555,11,89.34
8013559,0,80.39
8013561,0,154.99
8013562,0,71.39
8013565,13,87.12
8013568,0,92.6
8013570,0,58.88
8013571,12,46.84
8013572,3,69.94
8013574,20,81.32
8013575,5,74.24
8013576,0,60.18
8013577,0,65.59
8013578,0,122.95
8013579,0,51.12
8013582,0,68.56
8013583,7,48.63
8013584,0,60.87
8013585,0,49.38
8013587,26,89.08
8013588,0,109.63
8013589,108,77.39
8013590,14,55.32
8013591,0,55.54
8013593,32,73.88
8013595,1,150.24
8013596,18,67.29
8013597,7,68.33
8013598,3,110.16
8013599,6,109.22
8013600,0,40.88
8013602,1,63.08
8013603,0,115.61
8013604,0,72.8
8013609,0,50.2
8013610,0,83.37
8013611,0,#N/A
8013612,1,75.78
8013613,0,100.49
8013614,0,37.39
8013615,0,#N/A
8013616,7,207.78
8013617,0,70.48
8013620,0,99.91
8013622,0,69.91
8013623,0,68.35
8013624,0,201.31
8013625,0,50.13
8013626,34,65.67
8013628,14,82.88
8013629,0,71.37
8013630,0,57.51
8013631,0,77.93
8013632,0,89.06
8013633,0,102.35
8013634,9,93.43
8013635,0,69.86
8013642,411,88.58
8013643,0,202.56
8013644,0,61.51
8013646,0,129.05
8013650,12,73.48
8013651,4,87.23
8013652,12,199.36
8013653,1,82.21
8013654,0,119.79
8013655,1,159.58
8013656,0,77.26
8013657,0,89.67
8013658,1,97.05
8013663,0,107.41
8013664,0,112.17
8013665,0,86.68
8013666,62,56.38
8013670,0,54.06
8013672,0,64.72
8013674,0,84.56
8013675,0,76.79
8013676,0,281.76
8013677,0,177.55
8013678,37,60.59
8013685,14,67.02
8013688,0,169.8
8013689,27,118.95
8013690,30,280.05
8013691,3,95.74
8013694,0,115.27
8013695,0,83.37
8013696,0,75.57
8013699,0,67.54
8013700,0,92.55
8013703,14,104.39
8013709,35,65.47
8013710,20,62.64
8013713,0,65.31
8013714,74,45
8013716,23,152.2
8013717,242,234.28
8013718,58,147.04
8013748,0,74.37
8013751,0,84.42
8013753,1,122.45
8013755,0,159.46
8013756,0,98.47
8013759,0,106.74
8013766,3,95.54
8013767,0,113.74
8013768,0,67.91
8013769,0,136.58
8013771,0,67.63
8013772,0,119.65
8013773,0,99.36
8013774,0,87.8
8013775,57,66.14
8013777,15,84.07
8013778,0,86.65
8013783,0,113.05
8013787,2,129.02
8013788,0,143.79
8013791,9,113.12
8013792,0,184.68
8013799,5,81.12
8013801,0,71.02
8013802,0,58.58
8013803,0,66.68
8013804,8,105.34
8013807,0,195.38
8013808,0,80.94
8013812,0,78.68
8013813,1,85.21
8013817,3,106.71
8013822,6,193.68
8013823,0,56.43
8013824,2,156.54
8013825,0,71.42
8013826,7,97.05
8013828,0,56.73
8013829,0,236.46
8013833,1,66.59
8013842,2,85.02
8013850,0,133.73
8013857,3,180.93
8013862,0,103.13
8013863,0,100.21
8013865,0,96.35
8013870,0,78.64
8013875,0,134.58
8013900,3,103.12
8013905,0,67.75
8013927,0,44.24
8013928,0,44.71
8067100,10,114.23
8067101,0,154.57
8067102,0,141.67
8067103,0,124.79
8067104,0,74.01
8067105,0,94.76
8067106,0,153.65
8067107,0,134.54
8067108,0,120.63
8067109,0,116.15
8067110,0,116.27
8067200,0,117.87
8067201,1,145.35
8067202,0,151.78
8067203,0,183.46
8067204,0,187.37
8067205,0,162.77
8067207,0,224.18
8067208,0,212.2
8067209,0,197.57
8067210,0,133.29
8067211,0,156.56
8067212,0,261.46
8067214,8,184.22
8067300,0,133.41
8067301,1,181.53
8067302,0,118.32
8067303,0,184.09
8067400,0,133.28
8067401,3,173.89
8067402,0,125.19
8067404,0,169.08
8067405,0,91.51
8067406,5,105.22
8067407,2,77.19
8067409,7,237.42
8070001,0,350.01
8070003,0,273.92
8070006,0,327.22
8070008,2,294.37
8070009,1,393.29
8070012,0,229.48
8070016,0,304.85
8070018,0,326.31
8070021,0,227.58
8070022,0,274.94
8070023,0,289.25
8070024,0,292.35
8070025,1,351.93
8070028,31,317.34
8070029,24,255.45
8070031,10,345.53
8070032,1,354.62
8070034,0,367.24
8070035,0,253.87
8070037,0,228.22
8070039,0,282.14
8070040,0,270.26
8070041,0,276.74
8070043,4,228.19
8070045,1,392.42
8070052,0,368.82
8070053,0,321.38
8070054,0,350.01
8070055,24,355
8070056,4,419.2
8070057,0,386.32
8070058,14,366.06
8070060,0,276.88
8070063,0,293.45
8070064,0,254.26
8070065,0,408.07
8070066,1,353.47
8070067,1,252.28
8070071,0,325.92
8070073,0,288.31
8070077,0,305.6
8070082,0,296.92
8070083,0,251.29
8070085,0,406.83
8070088,0,349.46
8070089,0,332.31
8070091,0,537.14
8070094,8,536.02
8070105,0,451.21
8070111,0,335.43
8070113,2,487.69
8070114,0,337.49
8070119,1,387.77
8070123,0,291.75
8070124,0,261.6
8070137,0,276.81
8070156,0,383.26
8070157,0,390.92
8070158,5,307.34
8070159,0,333.04
8870001,18,65.52
8870002,19,284.46
8870003,18,83.55
8870004,17,116.16
8870005,16,80.12
8870006,19,507.36
8870007,18,49.39
8870008,18,178.08
9010000,6,23.23
9010001,0,89.97
9010003,4,18.09
9010004,5,15.24
9010005,7,19.65
9010006,0,17.82
9010008,128,41.15
9010009,11,21.78
9010010,2,25.59
9010015,362,16.51
9010016,5,7.81
9010017,1,19.91
9010018,0,16
9010019,0,11.79
9010020,33,14.56
9010021,81,17.72
9010022,0,21.06
9010023,7,36.37
9010024,2,11.19
9010025,235,18.69
9010026,9,10.68
9010027,5,20.87
9010028,96,19.15
9010029,52,17.99
9010030,0,16.29
9010031,0,19.17
9010032,2,23.41
9010033,84,18.23
9010034,0,9.56
9010035,133,17.14
9010036,2,13.98
9010037,26,21.65
9010038,1,10.62
9010039,6,14.01
9010040,135,14.98
9010042,231,13.22
9010043,4,13.49
9010044,0,11.82
9010045,0,14.86
9010046,0,15.28
9010047,13,14.37
9010048,0,#N/A
9010049,0,15.51
9010050,0,14.39
9010051,0,#N/A
9010054,0,26.67
9010055,0,29.95
9010056,0,26.95
9010057,0,15.27
9010058,0,18.03
9010059,6,83.37
9010060,0,15.02
9010061,0,108.35
9010062,0,27.95
9010064,0,20.35
9010065,0,14.35
9010066,23,16.93
9010067,0,16.01
9010068,23,16.52
9010070,0,21.22
9010071,0,15.38
9010072,0,16.62
9010073,0,26.33
9010075,0,25.81
9010077,0,43.16
9010078,0,28.2
9010079,0,15.23
9010080,0,14.26
9010081,0,49.16
9010082,0,28.31
9010083,0,52.63
9010085,0,52.42
9010086,13,15.34
9010087,0,80.21
9010088,0,16.2
9010089,0,14.36
9010090,0,38.2
9010092,0,57.05
9010093,0,61.68
9010094,0,51.47
9010096,6,19.76
9010097,0,19.95
9010099,39,25.56
9010100,7,15.76
9010101,15,14.2
9010103,0,15.41
9010104,0,48.95
9010106,0,26.91
9010107,0,67.68
9010110,4,72.98
9010111,14,15.82
9010112,0,38.91
9010113,120,14.06
9010114,0,43.16
9010115,23,15.04
9010116,0,54.74
9010117,0,74.39
9010119,1,42.63
9010121,29,17.99
9010122,105,16.75
9010127,0,25.84
9010128,2,16.44
9010129,1,47.79
9010130,0,13.64
9010131,0,18.74
9010132,13,16.07
9010133,2,19.15
9010135,0,15.74
9010136,125,23.45
9010137,7,19.62
9010139,0,42.56
9010141,0,20.34
9010142,0,15.87
9010143,85,17.11
9010144,2,10.57
9010145,0,12.89
9010146,7,10.14
9010153,0,46.63
9010158,4,8.31
9010164,8,19.96
9010165,0,22.45
9010166,0,14.74
9010167,0,16.63
9010169,7,18.71
9010170,0,16.64
9010171,2,14.6
9010173,3,45.41
9010174,0,139.58
9010175,5,16.75
9010176,0,12.51
9010178,0,#N/A
9010179,0,#N/A
9010181,2,11.38
9010182,22,23.36
9010183,4,25.98
9010184,0,48.84
9010185,0,21.15
9010186,4,19.03
9010187,34,16.77
9010190,3,32.09
9010191,2,12.43
9010193,24,10.47
9010195,0,16.69
9010196,0,62.18
9010197,92,14.12
9010198,2,14.22
9010199,0,15.4
9010200,162,14.49
9010201,37,16.49
9010202,7,17.57
9010203,2,10.64
9010204,0,42
9010205,69,16.24
9010206,1,16.67
9010207,8,25.38
9010208,0,15.15
9010210,0,30.73
9010211,100,14.86
9010212,0,11.86
9010213,25,19.72
9010214,1014,16.21
9010215,20,16.73
9010217,0,9.86
9010218,15,17.67
9010219,21,14.18
9010220,13,15.05
9010221,58,17.46
9010222,0,12.47
9010223,1,10.88
9010224,11,17.47
9010225,0,19.71
9010226,1,12.11
9010227,1,13.59
9010228,221,16
9010229,3,12.17
9010230,4,15.52
9010231,1,11.07
9010232,0,54.74
9010233,0,69.55
9010234,11,15.19
9010235,1,12.33
9010236,0,#N/A
9010237,1,15.85
9010238,8,9.61
9010239,9,19.75
9010240,0,12.23
9010241,1,23.39
9010242,0,43.16
9010243,41,13.25
9010244,0,14.77
9010245,0,15.29
9010246,0,16.82
9010247,6,17.72
9010248,0,9.32
9010249,6,14.77
9010250,0,13.57
9010251,58,20.58
9010252,7,13.07
9010253,165,15.75
9010254,0,16.45
9010255,1,11.41
9010256,2,15.28
9010257,32,16.56
9010258,0,18.44
9010261,0,46.67
9010263,168,22.86
9010264,0,57.8
9010265,2,14.09
9010266,23,26.19
9010267,15,14.96
9010269,8,17.15
9010272,0,74.39
9010274,0,23.71
9010278,13,15.61
9010280,1,11.58
9010281,0,17.4
9010282,85,20.84
9010283,0,23.69
9010284,30,20.05
9010285,50,15.27
9010286,0,13.05
9010287,0,13.43
9010289,0,11.36
9010292,0,67.47
9010293,0,64
9010294,1,13.02
9010295,0,48.95
9010296,0,17.72
9010297,0,77.89
9010298,6,67.57
9010299,11,16.75
9010300,0,53.79
9010302,0,#N/A
9010303,0,19.23
9010304,0,41.05
9010305,0,20.83
9010306,0,16.08
9010307,0,65.26
9010308,0,50.11
9010309,0,15.86
9010310,19,11.99
9010311,12,39.65
9010313,0,20.96
9010315,19,17.85
9010317,0,16.35
9010320,0,79.16
9010321,0,64
9010322,0,58.21
9010325,0,26.67
9010326,0,24.89
9010327,0,75.58
9010328,0,97.68
9010329,0,75.58
9010330,0,67.37
9010332,0,72.11
9010333,1,72.11
9010334,0,23.71
9010335,0,17.95
9010336,0,69.79
9010337,0,47.79
9010338,0,24.22
9010342,0,55.89
9010346,0,45.47
9010350,0,#N/A
9010353,0,50.79
9010355,0,57.05
9010360,6,12.39
9010361,0,17.36
9010362,0,18.48
9010363,4,11.93
9010364,7,21.61
9010365,11,10.96
9010366,35,19.33
9010368,0,67.16
9010369,0,23.66
9010370,2,40.21
9010371,8,30.37
9010372,1,16.89
9010373,0,11.07
9010374,0,27.51
9010375,11,15.13
9010376,10,12.98
9010377,1,20.93
9010378,1,18.35
9010379,9,16.45
9010380,0,15.38
9010381,0,21.31
9010382,47,17.76
9010383,0,13.82
9010384,139,18.35
9010385,133,16.6
9010388,0,23.65
9010389,2,28.08
9010390,3,33.23
9010391,4,24.79
9010392,0,15.62
9010393,35,20.75
9010394,0,15.96
9010395,59,13.29
9010398,8,11.75
9010399,0,16.46
9010400,20,32.29
9010401,4,15.44
9010402,0,48.16
9010403,0,19.72
9010404,0,17.56
9010405,47,19.07
9010406,10,20.75
9010410,0,20.04
9010411,0,14.28
9010412,33,27.74
9010413,2,14.63
9010414,17,24.29
9010415,0,24.28
9010416,4,21.48
9010417,19,20.77
9010418,17,19.61
9010419,93,17.31
9010422,0,22.22
9010423,0,15.81
9010432,0,14.37
9010433,1,13.51
9010437,1,16.92
9010443,0,22.45
9010444,51,11.24
9010446,6,10.25
9010448,1,15.15
9010450,120,13.97
9010451,287,17.22
9010452,15,23.11
9010453,51,17.91
9010454,30,14.91
9010455,2,18.86
9010456,0,23.54
9010457,1,28.97
9010458,1,16.38
9010459,0,12.69
9010460,11,18.54
9010462,47,18.14
9010463,46,17.97
9010464,0,21.06
9010465,0,20.68
9010466,0,17.35
9010467,17,21.25
9010468,18,30.15
9010469,0,27.61
9010470,6,21.89
9010471,252,15.96
9010476,1,22.61
9010478,4,19.49
9010479,45,18.19
9010480,10,19.15
9010481,4,14.19
9010482,0,12.6
9010483,4,14.28
9010484,0,14.32
9010485,0,11
9010487,2,16.77
9010488,10,20.72
9010489,2,19.58
9010490,95,18.58
9010491,1,23.04
9010492,1,26.81
9010493,0,24.51
9010494,0,26.07
9010495,0,24.42
9010496,29,17.81
9010497,4,26.27
9010498,0,17
9010499,15,18.41
9010500,20,36.54
9010501,27,14.66
9010502,0,17.4
9010503,52,24.43
9010504,12,15.92
9010505,0,17.48
9010506,0,19.74
9010507,0,21.19
9010508,29,14.12
9010509,0,11.92
9010510,0,25.32
9010511,6,15.74
9010512,0,24
9010513,26,22.24
9010514,0,19.55
9010515,2,15.76
9010517,33,17.26
9010518,481,20.56
9010519,2,21.19
9010520,0,22.15
9010521,11,23.86
9010522,22,21.29
9010523,7,14.2
9010524,2,22.57
9010525,5,9.95
9010526,0,14.79
9010527,10,17.77
9010528,15,20.42
9010529,10,21.01
9010530,11,16.46
9010531,7,24.72
9010532,0,16.24
9010533,0,21.15
9010534,0,17.78
9010535,0,18.48
9010536,0,15.17
9010537,0,16.55
9010538,0,14.42
9010539,0,20.83
9010540,0,21.81
9010541,6,15.03
9010542,0,27.71
9010543,0,27.87
9010544,0,15.64
9010545,0,20.12
9010546,0,16.43
9010547,1,9.94
9010548,1,14.55
9010549,2,11.41
9010550,0,13.73
9010551,1,21.11
9010552,10,14.6
9010553,0,19.2
9010554,0,16.09
9010555,0,14.06
9010556,0,15.55
9010557,184,16.21
9010558,0,15.36
9010559,0,16.63
9010560,6,25.09
9010561,0,25.08
9010562,127,18.24
9010563,0,16.76
9010564,0,20.58
9010565,0,17.57
9010566,0,23.17
9010567,0,18.13
9010568,0,25.48
9010569,212,18.39
9010570,0,19.05
9010571,8,28.66
9010572,0,18.11
9010573,0,18.92
9010574,0,23.92
9010575,1,11.88
9010576,11,18.62
9010577,52,16.29
9010578,0,17.76
9010579,2,27.78
9010581,0,17.02
9010582,0,21.53
9010584,0,23.12
9010585,0,22.35
9010586,3,21.61
9010587,9,15.29
9010588,0,17.79
9010589,0,17.96
9010590,0,17.38
9010591,0,22.31
9010592,0,11.51
9010593,7,15.84
9010594,2,15.64
9010595,0,27.03
9010596,0,16.15
9010597,0,43.35
9010599,0,21.8
9010601,0,20.89
9010602,0,21.32
9010603,0,25.31
9010604,0,21.06
9010605,2,22.32
9010607,0,24.13
9010609,0,24.25
9010610,1,17.19
9010613,0,25.36
9010614,2,19.53
9010615,1,16.76
9010616,0,27.78
9010617,1,21.48
9010618,4,16.53
9010619,5,10.46
9010620,0,12.71
9010621,0,9.34
9010622,9,10.41
9010623,5,12.96
9010625,10,17.36
9010626,0,12.28
9010627,5,10.65
9010628,0,15.59
9010629,5,22.15
9010630,1,18.38
9010631,1,17.14
9010632,2,13.15
9010633,0,20.55
9010634,0,18.53
9010635,4,18.42
9010636,0,14.46
9010637,3,19.04
9010638,0,23.28
9010639,1,21.74
9010640,0,15.39
9010641,0,15.71
9010642,27,25.85
9010643,2,10.21
9010644,0,19.08
9010645,1,24.08
9010646,6,20.09
9010647,0,19.27
9010648,9,18.54
9010649,0,11.92
9010650,0,20.52
9010651,16,37
9010652,5,16.48
9010653,10,14.29
9010654,6,21.36
9010655,16,23.67
9010656,10,33.61
9010657,6,26.74
9010658,0,16.84
9010659,1,15.87
9010660,0,15.03
9010662,0,21.8
9010663,6,16.6
9010665,0,24.07
9010666,0,18.61
9010667,0,18.4
9010668,26,14.47
9010669,0,14.79
9010670,0,18.28
9010671,0,14.55
9010672,0,24.62
9010673,2,40.83
9010674,0,23.02
9010675,0,24.96
9010676,3,20.85
9010677,0,15.81
9010678,1,19.39
9010679,0,16.02
9010680,2,15.73
9010681,1,15.56
9010682,0,20.12
9010683,2,16.66
9010684,0,24.59
9010685,6,33.82
9010686,0,16.84
9010688,0,14.82
9010689,0,15.81
9010690,7,39.69
9010691,23,19.84
9010692,1,16.83
9010693,1,22.27
9010694,2,19.72
9010695,14,17.69
9010696,13,17.78
9010697,21,39.92
9010698,35,43.54
9010699,4,53.98
9010701,0,11.81
9010702,0,20.58
9010705,0,21.39
9010706,0,18.91
9010708,8,54.43
9010709,0,19.24
9010710,0,13.4
9010711,4,47.61
9010712,0,23.49
9010713,0,28.72
9010714,26,22.71
9010715,0,20.58
9010716,14,52.49
9010717,0,29.78
9010718,0,32.54
9010719,0,15.73
9010720,13,47.25
9010721,0,28.72
9010722,2,40.26
9010726,8,50.65
9010727,0,28.13
9010728,32,11.42
9010729,0,24.88
9010730,3,16.47
9010731,7,37.02
9010732,0,46.05
9010733,11,43.74
9010734,13,50.03
9010735,24,47.06
9010736,33,39.67
9010737,8,30.6
9010738,0,26.77
9010739,601,42.32
9010740,3,54.35
9010741,185,51.13
9010742,1,25.26
9010743,0,26.07
9010745,0,23.96
9010746,0,36.59
9010747,2,24.98
9010748,0,40.92
9010749,0,13.08
9010753,0,16.07
9010754,6,19.38
9010755,0,10.55
9010757,0,19.45
9010758,0,20.86
9010759,3,15.93
9010760,0,38.66
9010761,1,41.95
9010762,0,37.18
9010763,23,43.76
9010764,2,52.62
9010765,2,39.12
9010766,0,34.94
9010767,17,24.45
9010768,3,39.12
9010769,0,34.41
9010770,0,26.23
9010772,0,32.14
9010777,0,29.08
9010779,0,49.98
9010780,5,36.58
9010786,9,24.96
9010790,1,14.19
9010791,13,21.65
9010798,9,51.85
9010809,33,20.68
9010810,0,16.45
9010813,0,19.74
9010819,0,40.26
9010825,0,32.91
9010830,0,36.22
9010831,0,34.6
9010834,2,60.57
9010835,1,47.29
9010901,0,31.19
9010904,0,21.11
9010905,0,20.16
9010907,0,38.64
9010915,0,46.27
9010923,0,20.66
9010924,0,40.46
9010925,0,39.36
9010926,0,45.64
9010927,0,31.45
9010928,0,29.92
9010930,0,64.13
